"id","name","sub_title","preparation_method","nut_recommend","comment","minutes","meal_types","ingredients"
"516","כרוב בתנור","מנה טעימה במיוחד ששמה את הירק הפשוט במרכז","לחמם תנור מראש ל- 200 מעלות. \r\nלקטום לכרוב את התחתית ולפרוס אותו (כשהוא עגול ושלם והקצה שלו פונה אליך) לפרוסות בעובי 2 ס\"מ. לנסות לשמור על הפרוסות עגולות ויפות מבלי שיתפרקו.\r\nעל תבנית מרופדת בנייר אפייה להניח את פרוסות הכרוב.\r\nלהתיז על כל פרוסה שמן זית משני הצדדים ולתבל במלח ופלפל גרוסים גם משני הצדדים. \r\nלהכניס לתנור, לשלב האמצעי, למשך כ- 15-20 דקות. \r\nלעלות את מגש האפייה עם הכרוב לשלב גבוה יותר ולאפות במשך 3-4 דקות במצב גריל ב-220 מעלות. \r\n","","ניתן להשתמש בכרוב לבן וכרוב סגול. \r\nאפשר לתבל באיזה עשבי תיבול שרוצים על פי העדפה ולפי בדיקת האי סבילות למזון. \r\nאפשר להגיש עם יוגורט או טחינה בהתאם להעדפה ובהתאם לאי סבילות. ","20","ארוחת ערב, נשנוש, תוספת","כרוב לבן"
"517","בורקס דפי אורז","","חממים מראש תנור ל-200 מעלות.\r\nמערבבים את כל מרכיבי המילוי בקערה.\r\nיוצקים מים חמימים לצלחת רחבה (בהם נטבול את דפי האורז עד ריכוך).  \r\nטובלים כל דף אורז במים ומשהים למשך כ-5 שניות.\r\nעל משטח נקי, מניחים כל דף אורז בתורו, ממלאים בכף גדושה של מלית וסוגרים בצורת מעטפה (כמו בורקס).\r\nבתבנית עם נייר אפייה, מסדרים את הבורקסים, מברישים בביצה וזורים שומשום, קצח או פרג מעל (בהתאם לרגישות).\r\nאופים כ-20-30 דקות, עד שהבורקסים זהובים ופריכים בשוליים. ","אפשר לגוון במילוי וכך להעשיר את התזונה בירקות: תרד, מנגולד, בצל וכדומה (בהתם לבדיקת האי סבילות). ","","15","ארוחת צהריים, ארוחת ערב","אורז, ביצי תרנגולות (חלבון וחלמון), גבינת רנט (חלב פרה), חלבון הביצה, חלב ( פרה), חלמון הביצה"
"518","בורקס דפי אורז טבעוני","","מחממים את השמן במחבת נון- סטיק. \r\nמוסיפים את הבצל הקצוץ ומטגנים עד להזהבה. \r\nקורעים את המנגולד בעזרת הידיים לחתיכות גדולות ומוסיפים למחבת לטיגון. \r\nמוסיפים את הצנוברים ומתבלים במלח ובשמרי בירה (לא חובה). ממשיכים בטיגון עד שהמנגולד רך לחלוטין. \r\nטובלים את דפי האורז במים פושרים למשך 5 שניות, מוציאים, מנערים קלות ומניחים על משטח ישר. \r\nשמים שתי כפות מהתערובת שבמחבת על דף האורז ומקפלים אותו לצורה הרצויה ולוחצים להדבקה. \r\nעל תבנית עם נייר אפייה, מסדרים את הבורקסיםומרססים אותם בספריי שמן. \r\nמכניסים לתנור שחומם מראש למשך 20-30 דקות עד שהבורקסים זהובים ופריכים בשוליים. ","","","20","ארוחת צהריים, ארוחת ערב","אורז, סלק, עלי סלק, צנובר"
"519","גבינת קשיו טבעונית ","","להשרות מראש קשיו במים למשך 4 שעות. \r\nלסנן את הקשיו מנוזלים. \r\nלשים את כל הרכיבים בבלנדר או מעבד מזון עד שמתקבלת משחה חלקה. ","","ערכים חושבו לפי 100 גרם.","15","תוספת","לימון, פולי סויה, קשיו, שום, שמרים"
"520","גרנולה כוסמת ירוקה","","לילה לפני הכנת המתכון יש להשרות את הכוסמת הירוקה לפחות 12 שעות בשפע מים.\r\nלסנן את הכוסמת במסננת ולשטוף אותה תחת מים זורמים במשך מספר דקות ולהעביר את הכוסמת לקערה. \r\nלחמם תנור ל-150 מעלות. \r\nלהוסיף לקערה את שאר הרכיבים למעט התוספות ולערבב היטב.\r\nעל תבנית מרופדת עם נייר אפייה לשטיח את התערובת לגובה אחיד ככל הניתן. \r\nלאפות כ-40 דקות. מידי כמה דקות לערבב בעזרת מזלג כדי שהגרנולה תאפה באופן אחיד. \r\nלהוציא מהתנור ולתת לתערובת להתקרר. \r\nלהוסיף את התוספות שבחרנו ולהעביר לצנצנת. ","","ניתן לשמור במקרר עד חודש. \r\nערכים חושבו לפי 100 גרם. ","20","ארוחת בוקר, ארוחת ערב, נשנוש, תוספת","גרעיני דלעת, גרעיני חמניה, כוסמת, שיבולת שועל, תמר"
"521","עוגת תפוחים טבעונית","","מחממים תנור ל- 170 מעלות. \r\nטורפים בקערה את חלב הסויה והחומץ. מניחים בצד למשך 2 דקות. \r\nמוסיפים את השמן ורסק התפוחים ומערבבים בכף עץ. \r\nמוסיפים את כל החומרים היבשים: קמחים, סוכר, אבקת אפייה, מלח וקינמון. מערבבים פנימה את האגוזים והשוקולד צ\'יפס. \r\nמחלקים את התערבות לשתי תבניות אינגליש קייק משומנות ומפזים מלמעלה שקדים. \r\nאופים כ-40 דקות ומיד מברישים בסירום מייפל. ","","","45","קינוחים","אגוז מלך, גלוטן, חיטה, סירופ מייפל, ענב / צימוק, פולי סויה, פולי קקאו, קינמון, קנה סוכר, שקד, תפוח עץ"
"522","סלט קינואה ורימון","","לערבב את הקינואה, מים ומלח בסיר בינוני. \r\nלהביא את המים לרתיחה. לאחר שהמים רתחו להנמיך את החום לחום נמוך ולכסות את המחבת במכסה. \r\nלבשל במשך 15 דקות ולהסיר מהאש.\r\nביינתים להפריד את גרגרי הרימון.  \r\nלתת לסיר עם המכסה לעמוד במשך 5 דקות בצד או עד שהמים נספגים. \r\nלהסיר את המכסה ולערבב את הקינואה. \r\nבקערה נפרדת לערבב שמן זית, חומץ בלסמי, מיץ לימון, מלח ופלפל שחור. \r\nבקערה גדולה לערבב את הקינואה הקרה, זרעי הרימון, פטרוזיליה ואת הרוטב. \r\nלהגיש בטמפרטורת החדר. ","","","20","ארוחת ערב, נשנוש, סלטים","לימון, ענב / צימוק, פטרוזיליה, קינואה, רימון"
"523","מלבי קוקוס","","שמים בקערית את הקורנפלור, מיי הורדים ורבע כוס מנוזלהקוקוס ומערבבים היטב עד שהקורנפלור נמס. \r\nשמים בסיר בינוני את יתרת נוזל הקוקוס, קרם הקוקטס והסוכר ומבשלים כ- 5 דקות עד שהסוכר נמס והנוזל מגיע לסף רתיחה. \r\nמוסיפים את תמיסת הקורנפלור ומערבבים היטב במקציף ידני, תוך בישול על להבה נמוכה ,עד שהנוזל מסמיך. \r\nמסירים מהכיריים ויוצקים לכלי הגשה. מצננים.\r\nמכסים את הכלים ומחסנים במקרר שעה וחצי לפחות (עד 3 ימים). \r\nהציפוי: שמים בבלנר את כל רכיבי הציפוי וטחנים למחית חלקה. \r\nהגשה: מוציאים את הכלים מהמקרר, יוצקים מעט מחית מנגו לכל מנה, מפזרים את הקוקוס ומגישים. ","","","20","קינוחים","מנגו, פרי הוורד, ורדים, קוקוס, קנה סוכר"
"524","קארי כתומים","","מחממים את שמן הקוקוס בסיר רחב. מוסיפים את משחת הקארי ומטגנים-מערבבים במשך 2-3 דקות, עד שהשמן והקארי מתאחדים ומעלים ניחוח. מוסיפים 1/2 כוס קרם קוקוס ומערבבים היטב.\r\nמוסיפים לסיר את קוביות הדלעת משני הסוגים ומערבבים. מוסיפים רוטב סויה ואת הצ\'ילי הקצוץ ויוצקים את חלב הקוקוס (אם משתמשים בעלי קפיר ליים ולא בשמן, מוסיפים אותם לסיר בשלב הזה). מביאים לרתיחה, מנמיכים את הלהבה ומבשלים כ-15 דקות, עד שהדלעות כמעט רכות. אם הנוזלים מצטמצמים ומסמיכים מדי, אפשר להוסיף מעט מים ואפשר גם לכסות.\r\nמוסיפים לסיר את הבטטות וממשיכים לבשל כ-10 דקות נוספות, עד שכל הירקות רכים. מוסיפים את המנגו, מטפטפים בזהירות שמן קפיר ליים (הוא מאד דומיננטי!) ומערבבים בזהירות. ממתינים 2-3 דקות לספיגת טעמים ומסירים מהאש. טועמים ובמידת הצורך ממליחים. מגישים על אורז לבן או מלא ומעטרים בעלי כוסברה או בזיליקום (אם יש רגישות לאורז ניתן להגיש עם קינואה, כוסמת או מה שמתחשק).","","דלעת ובטטה הן מקור נפלא לויטמין A. ויטמין A עוזר בשמירה על בריאות העור והראייה. \r\n250 גרם בטטה אפויה תספק יותר מ-70% מכמות ויטמין C המומלצת ליום למבוגר. ","25","ארוחת צהריים, ארוחת ערב","אבקת קארי, בטטה, בצל, ג\'ינג\'ר, זנגביל, דלעת, כוסברה, מנגו, פולי סויה, פלפל, שחור, צ\'ילי הלופיניו, צ\'ילי קאיין, קוקוס, קפיר, שום"
"525","בודהה בול: קערת בריאות ירוקה","","להביא סיר קטן עם מים לרתיחה.\r\nלבשל את אטריות הסובה לפי ההוראות שעל גבי האריזה. \r\nבמהליך הבישול, להכין את הרוטב: לערבב את כל רכיבי הרוטב בקערה. \r\nכשאטריות הסובה מבושלות יש לסנן אותן מהמים ולשטוף במים קרים, לייבש אותן ולערבב עם הרוטב. \r\nלהרתיח מים בסיר פעם נוספת. לחלוט את הבאק-צ\'וי והקייל במים הרותחים. \r\nלסנן ולשטוף במים קרים. \r\nלערבב את אטריות הסובה והרוטב עם הבאק צ\'וי והקייל, אפונת שלג, אבוקדו, חמוצים ומלפפון.\r\nלקשט את הכל עם שומשום וכוסברה. ","","","15","ארוחת צהריים, ארוחת ערב","אבוקדו, אפונה, ג\'ינג\'ר, זנגביל, כוסברה, כוסמת, כרוב עלים (קייל), כרוב מסולסל, לימון, מלפפון, סומסום"
"526","מאק אנד צ\'יז בלי הצ\'יז","","לסנן את הפסטה מכל נוזלי הבישול ולהחזיר לסיר.\r\nלהניח את כל מרכיבי הגבינה בבלנדר ולעבד למשחה חלקה לחלוטין.\r\nלשפוך את ה\"גבינה\" על הפסטה שבסיר ולבשל על אש נמוכה 3-5 דקות תוך כדי ערבוב. \r\nלהגיש חם. ","","אין תחליף לשמרי בירה. אפשר בלי אבל זה יהיה פחות גבינתי.\r\nאם התערובת סמיכה מדיי בזמן הבישול - ניתן להוסיף עוד נוזלים.\r\nאם רוצים טעם יותר גבינתי - להוסיף שמרי בירה. \r\n* ניתן להחליף את הפלפל השחור בתיבול אחר במידה ויש רגישות. \r\n","15","ארוחת צהריים, ארוחת ערב","גזר, גלוטן, טפיוקה, קשיו, שום, שמרים, תירס, תירס מתוק"
